time,combination,permutation,Indiana,Illinois,Iowa,Maryland,Michigan,Michigan State,Minnesota,Nebraska,Northwestern,OSU,Penn State,Purdue,Rutgers,Wisconsin,probability
1441376219.699751,80,5513413,1,2,9,3,5,11,12,8,4,10,6,13,4,7,.042705077677965164
1441376219.705609,80,5528475,1,2,6,3,10,5,12,8,4,11,9,13,4,7,.043659940361976624
1441376219.716318,80,5553723,1,2,9,3,10,5,12,8,4,11,6,13,4,7,.04631855711340904
1441376219.802773,80,5674801,1,2,9,3,10,11,12,8,4,5,6,13,4,7,.048039764165878296
1441380127.976475,81,49,1,2,3,4,5,6,7,8,10,11,9,12,13,10,.00044017223990522325
1441380127.976667,81,51,1,2,3,4,5,6,7,8,10,12,9,11,13,10,.0004473866429179907
1441380127.977084,81,601,1,2,3,4,5,6,7,9,10,11,12,13,8,10,.0007021533674560487
1441380127.977265,81,679,1,2,3,4,5,6,7,11,10,12,9,13,8,10,.0008795229368843138
1441380127.977753,81,1401,1,2,3,4,5,6,12,7,10,11,9,13,8,10,.001337756053544581
1441380127.995952,81,1623,1,2,3,4,5,6,12,8,7,11,9,10,13,7,.0019285144517198205
1441380127.996319,81,2127,1,2,3,4,5,6,12,11,7,10,9,13,8,7,.0021047096233814955
1441380127.996421,81,2135,1,2,3,4,5,6,12,13,7,11,9,10,8,7,.0021053445525467396
1441380128.004331,81,22383,1,2,3,4,5,8,12,11,7,6,9,10,13,7,.0021377180237323046
1441380128.004568,81,22621,1,2,3,4,5,11,12,8,7,6,9,10,13,7,.0023911611642688513
1441380128.004817,81,23011,1,2,3,4,5,11,12,13,7,6,9,10,8,7,.00261041265912354
1441380128.021413,81,63315,1,2,3,4,10,5,12,11,7,6,9,13,8,7,.0028304385486990213
1441380128.07238,81,143953,1,2,3,4,10,11,12,5,7,6,9,13,8,7,.0029976970981806517
1441380128.210307,81,364281,1,2,3,5,4,6,12,7,10,11,9,13,8,10,.003296211827546358
1441380128.210646,81,364503,1,2,3,5,4,6,12,8,7,11,9,10,13,7,.004751831293106079
1441380128.210987,81,365007,1,2,3,5,4,6,12,11,7,10,9,13,8,7,.005185974296182394
1441380128.211099,81,365015,1,2,3,5,4,6,12,13,7,11,9,10,8,7,.005187537986785173
1441380128.219955,81,385263,1,2,3,5,4,8,12,11,7,6,9,10,13,7,.005267305299639702
1441380128.220267,81,385501,1,2,3,5,4,11,12,8,7,6,9,10,13,7,.005891785956919193
1441380128.220562,81,385891,1,2,3,5,4,11,12,13,7,6,9,10,8,7,.006432018242776394
1441380128.249092,81,409863,1,2,3,12,4,5,6,8,7,11,9,10,13,7,.00872890092432499
1441380128.249471,81,410367,1,2,3,12,4,5,6,11,7,10,9,13,8,7,.009526402689516544
1441380128.249571,81,410375,1,2,3,12,4,5,6,13,7,11,9,10,8,7,.009529274888336658
1441380128.302941,81,496047,1,2,3,12,4,11,6,5,7,10,9,13,8,7,.010089344345033169
1441380128.465569,81,772743,1,2,3,12,5,4,6,8,7,11,9,10,13,7,.01044567208737135
1441380128.466148,81,773247,1,2,3,12,5,4,6,11,7,10,9,13,8,7,.01140002440661192
1441380128.466299,81,773255,1,2,3,12,5,4,6,13,7,11,9,10,8,7,.01140346098691225
1441380128.508653,81,829401,1,2,3,12,10,4,5,11,7,6,9,13,8,7,.01146533340215683
1441380128.521118,81,858921,1,2,3,12,10,4,6,5,7,11,9,13,8,7,.01309529785066843
1441380128.704725,81,1136127,1,2,3,12,5,6,4,11,7,10,9,13,8,7,.014060474000871181
1441380128.704896,81,1136135,1,2,3,12,5,6,4,13,7,11,9,10,8,7,.014064714312553406
1441380128.711521,81,1151463,1,2,3,12,5,8,4,11,7,6,9,10,13,7,.014280982315540314
1441380128.71177,81,1151583,1,2,3,12,5,11,4,8,7,6,9,10,13,7,.015974106267094612
1441380128.712054,81,1151973,1,2,3,12,5,11,4,13,7,6,9,10,8,7,.01743881218135357
1441380128.728461,81,1192281,1,2,3,12,10,5,4,11,7,6,9,13,8,7,.01890869066119194
1441380128.764462,81,1232601,1,2,3,12,10,11,4,5,7,6,9,13,8,7,.020026057958602905
1441380130.25412,81,3630423,1,2,4,3,5,6,12,8,7,11,9,10,13,7,.02529056929051876
1441380130.254707,81,3630927,1,2,4,3,5,6,12,11,7,10,9,13,8,7,.027601199224591255
1441380130.254884,81,3630935,1,2,4,3,5,6,12,13,7,11,9,10,8,7,.02760952152311802
1441380130.264508,81,3651183,1,2,4,3,5,8,12,11,7,6,9,10,13,7,.028034068644046783
1441380130.264755,81,3651421,1,2,4,3,5,11,12,8,7,6,9,10,13,7,.03135773167014122
1441380130.265002,81,3651811,1,2,4,3,5,11,12,13,7,6,9,10,8,7,.03423299267888069
1441380130.297582,81,3692115,1,2,4,3,10,5,12,11,7,6,9,13,8,7,.037118423730134964
1441380130.347135,81,3772753,1,2,4,3,10,11,12,5,7,6,9,13,8,7,.03931185603141785
1441380131.212253,81,5188923,1,2,9,3,10,5,12,4,7,11,6,13,8,7,.040769316256046295
1441380131.300857,81,5310601,1,2,9,3,10,11,12,4,7,5,6,13,8,7,.04228430986404419
1441380131.502151,81,5633161,1,2,9,3,10,11,12,5,4,7,6,13,8,4,.04452187940478325
1441380306.200621,81,286865161,1,4,9,3,10,11,12,5,2,7,6,13,8,2,.04563524201512337
1441383998.918431,82,51,1,2,3,4,5,6,7,8,10,12,12,9,11,13,.00011058373638661578
1441383998.918523,82,56,1,2,3,4,5,6,7,8,11,10,10,9,13,12,.0005142841837368906
1441383998.918614,82,109,1,2,3,4,5,6,7,8,11,12,12,10,13,9,.0008610482327640057
1441383998.918758,82,248,1,2,3,4,5,6,7,9,11,8,8,10,13,12,.001111567486077547
1441383998.919177,82,1071,1,2,3,4,5,6,12,7,11,8,8,10,13,9,.0014944295398890972
1441383998.939543,82,4719,1,2,3,4,5,6,12,9,11,8,8,10,13,7,.001897652167826891
1441383998.946337,82,20759,1,2,3,4,5,7,12,13,11,6,6,10,8,9,.0019993747118860483
1441383998.946866,82,21711,1,2,3,4,5,8,12,7,11,6,6,10,13,9,.0021999271120876074
1441383998.947308,82,22669,1,2,3,4,5,11,12,8,7,6,6,10,13,9,.002433530054986477
1441383998.947457,82,22867,1,2,3,4,5,11,12,9,7,6,6,13,8,10,.0024966332130134106
1441383998.947555,82,22915,1,2,3,4,5,11,12,13,7,6,6,10,8,9,.002656665863469243
1441383998.948258,82,24519,1,2,3,4,5,8,12,9,11,6,6,10,13,7,.0027935048565268517
1441383998.963641,82,62499,1,2,3,4,10,5,12,7,11,6,6,13,8,9,.0029128065798431635
1441383998.96496,82,65451,1,2,3,4,10,5,12,9,11,6,6,13,8,7,.0036987310741096735
1441383999.154087,82,367599,1,2,3,5,4,6,12,9,11,8,8,10,13,7,.004675787407904863
1441383999.160724,82,383639,1,2,3,5,4,7,12,13,11,6,6,10,8,9,.004926430061459541
1441383999.161271,82,384591,1,2,3,5,4,8,12,7,11,6,6,10,13,9,.005420588422566652
1441383999.161726,82,385549,1,2,3,5,4,11,12,8,7,6,6,10,13,9,.005996182560920715
1441383999.161874,82,385747,1,2,3,5,4,11,12,9,7,6,6,13,8,10,.006151668727397919
1441383999.161974,82,385795,1,2,3,5,4,11,12,13,7,6,6,10,8,9,.006545986980199814
1441383999.162676,82,387399,1,2,3,5,4,8,12,9,11,6,6,10,13,7,.00688315462321043
1441383999.19127,82,412959,1,2,3,12,4,5,6,9,11,8,8,10,13,7,.008589211851358414
1441383999.196119,82,424311,1,2,3,12,4,5,7,8,11,6,6,10,13,9,.00962836854159832
1441383999.196418,82,424605,1,2,3,12,4,5,7,9,11,6,6,13,8,10,.009878043085336685
1441383999.196545,82,424679,1,2,3,12,4,5,7,13,11,6,6,10,8,9,.010511219501495361
1441383999.1984,82,428327,1,2,3,12,4,5,9,13,11,6,6,10,8,7,.010761521756649017
1441383999.394546,82,750891,1,2,3,5,10,4,12,9,11,6,6,13,8,7,.010906056500971317
1441383999.40955,82,787191,1,2,3,12,5,4,7,8,11,6,6,10,13,9,.011522045359015465
1441383999.409884,82,787485,1,2,3,12,5,4,7,9,11,6,6,13,8,10,.011820823885500431
1441383999.409997,82,787559,1,2,3,12,5,4,7,13,11,6,6,10,8,9,.012578531168401241
1441383999.411815,82,791207,1,2,3,12,5,4,9,13,11,6,6,10,8,7,.012878063134849072
1441383999.44657,82,831537,1,2,3,12,10,4,5,9,11,6,6,13,8,7,.014982550404965878
1441383999.647538,82,1151631,1,2,3,12,5,11,4,8,7,6,6,10,13,9,.01625715009868145
1441383999.647757,82,1151829,1,2,3,12,5,11,4,9,7,6,6,13,8,10,.016678715124726295
1441383999.647859,82,1151877,1,2,3,12,5,11,4,13,7,6,6,10,8,9,.017747806385159492
1441383999.648643,82,1153599,1,2,3,12,5,8,4,9,11,6,6,10,13,7,.01866195723414421
1441383999.664714,82,1191465,1,2,3,12,10,5,4,7,11,6,6,13,8,9,.019458945840597153
1441383999.666338,82,1194417,1,2,3,12,10,5,4,9,11,6,6,13,8,7,.024709302932024002
1441384001.238462,82,3633519,1,2,4,3,5,6,12,9,11,8,8,10,13,7,.024885840713977814
1441384001.245732,82,3649559,1,2,4,3,5,7,12,13,11,6,6,10,8,9,.026219839230179787
1441384001.246392,82,3650511,1,2,4,3,5,8,12,7,11,6,6,10,13,9,.028849884867668152
1441384001.24701,82,3651469,1,2,4,3,5,11,12,8,7,6,6,10,13,9,.03191334754228592
1441384001.247232,82,3651667,1,2,4,3,5,11,12,9,7,6,6,13,8,10,.032740894705057144
1441384001.247363,82,3651715,1,2,4,3,5,11,12,13,7,6,6,10,8,9,.03483956679701805
1441384001.248293,82,3653319,1,2,4,3,5,8,12,9,11,6,6,10,13,7,.03663407266139984
1441384001.281695,82,3691299,1,2,4,3,10,5,12,7,11,6,6,13,8,9,.038198601454496384
1441384001.283108,82,3694251,1,2,4,3,10,5,12,9,11,6,6,13,8,7,.048505231738090515
1441384002.235939,82,5186043,1,2,9,3,10,5,12,4,11,6,6,13,8,7,.05498071759939194
1441387866.667224,83,49,1,2,3,4,5,6,7,8,10,11,9,11,12,13,52616123866755515e-21
1441387866.667315,83,50,1,2,3,4,5,6,7,8,10,11,9,11,13,12,.000538553053047508
1441387866.667393,83,56,1,2,3,4,5,6,7,8,11,10,9,10,13,12,.0014368246775120497
1441387866.667669,83,568,1,2,3,4,5,6,7,13,11,10,9,10,8,12,.0015685705002397299
1441387866.668032,83,1293,1,2,3,4,5,6,12,7,11,13,9,13,8,10,.001605321653187275
1441387866.688777,83,4527,1,2,3,4,5,6,12,8,11,10,9,10,13,7,.0024529267102479935
1441387866.689137,83,5039,1,2,3,4,5,6,12,13,11,10,9,10,8,7,.002677842043340206
1441387866.705405,83,44847,1,2,3,4,6,5,12,8,11,10,9,10,13,7,.0028877360746264458
1441387866.705855,83,45359,1,2,3,4,6,5,12,13,11,10,9,10,8,7,.0031525196973234415
1441387866.905308,83,362936,1,2,3,5,4,6,7,8,11,10,9,10,13,12,.003540314733982086
1441387866.905798,83,363448,1,2,3,5,4,6,7,13,11,10,9,10,8,12,.0038649351336061954
1441387866.906281,83,364173,1,2,3,5,4,6,12,7,11,13,9,13,8,10,.003955489490181208
1441387866.908036,83,367407,1,2,3,5,4,6,12,8,11,10,9,10,13,7,.00604397663846612
1441387866.908549,83,367919,1,2,3,5,4,6,12,13,11,10,9,10,8,7,.006598163396120071
1441387866.944206,83,409431,1,2,3,12,4,5,6,7,11,10,8,10,13,9,.006834143772721291
1441387866.944402,83,409527,1,2,3,12,4,5,6,7,11,10,9,10,8,13,.006989470217376947
1441387866.944483,83,409533,1,2,3,12,4,5,6,7,11,13,9,13,8,10,.007266056723892689
1441387866.945936,83,412767,1,2,3,12,4,5,6,8,11,10,9,10,13,7,.01110251434147358
1441387866.946294,83,413279,1,2,3,12,4,5,6,13,11,10,9,10,8,7,.012120530009269714
1441387867.16281,83,775647,1,2,3,12,5,4,6,8,11,10,9,10,13,7,.013286118395626545
1441387867.163194,83,776159,1,2,3,12,5,4,6,13,11,10,9,10,8,7,.014504355378448963
1441387867.400881,83,1138527,1,2,3,12,5,6,4,8,11,10,9,10,13,7,.0163867324590683
1441387867.401281,83,1139039,1,2,3,12,5,6,4,13,11,10,9,10,8,7,.017889268696308136
1441387867.416973,83,1178847,1,2,3,12,6,5,4,8,11,10,9,10,13,7,.0192914679646492
1441387867.417404,83,1179359,1,2,3,12,6,5,4,13,11,10,9,10,8,7,.02106034941971302
1441387868.972233,83,3633327,1,2,4,3,5,6,12,8,11,10,9,10,13,7,.032167721539735794
1441387868.972616,83,3633839,1,2,4,3,5,6,12,13,11,10,9,10,8,7,.0351172611117363
1441387869.007109,83,3673647,1,2,4,3,6,5,12,8,11,10,9,10,13,7,.03786981850862503
1441387869.007544,83,3674159,1,2,4,3,6,5,12,13,11,10,9,10,8,7,.04134219512343407
1441387869.954644,83,5191083,1,2,9,3,10,5,12,4,11,13,6,13,8,7,.042004477232694626
1441387870.38034,83,5891741,1,2,6,3,10,5,12,13,11,4,9,4,8,7,.04579490050673485
1441387870.410487,83,5916845,1,2,9,3,10,5,12,13,11,4,6,4,8,7,.048583511263132095
1441391782.179572,84,49,1,2,3,4,5,6,7,8,10,11,9,12,11,13,.00017425166151951998
1441391782.17966,84,50,1,2,3,4,5,6,7,8,10,11,9,13,11,12,.0004927508998662233
1441391782.17973,84,62,1,2,3,4,5,6,7,8,11,13,9,10,13,12,.0011638696305453777
1441391782.179903,84,302,1,2,3,4,5,6,7,11,13,8,9,10,8,12,.0011661500902846456
1441391782.179961,84,304,1,2,3,4,5,6,7,13,11,8,9,10,8,12,.001552501693367958
1441391782.180309,84,1029,1,2,3,4,5,6,12,7,11,8,9,13,8,10,.001961505739018321
1441391782.182048,84,4533,1,2,3,4,5,6,12,8,11,13,9,10,13,7,.0019869415555149317
1441391782.182343,84,4773,1,2,3,4,5,6,12,11,13,8,9,10,8,7,.0019908349495381117
1441391782.182413,84,4775,1,2,3,4,5,6,12,13,11,8,9,10,8,7,.0026504092384129763
1441391782.199972,84,45095,1,2,3,4,6,5,12,13,11,8,9,10,8,7,.003120223991572857
1441391782.227718,84,70371,1,2,3,4,10,5,12,9,11,8,6,13,8,7,.0034527534153312445
1441391782.405038,84,363184,1,2,3,5,4,6,7,13,11,8,9,10,8,12,.0038253413513302803
1441391782.40559,84,363909,1,2,3,5,4,6,12,7,11,8,9,13,8,10,.004833121318370104
1441391782.407226,84,367413,1,2,3,5,4,6,12,8,11,13,9,10,13,7,.004895795602351427
1441391782.407447,84,367653,1,2,3,5,4,6,12,11,13,8,9,10,8,7,.0049053882248699665
1441391782.407559,84,367655,1,2,3,5,4,6,12,13,11,8,9,10,8,7,.006530569866299629
1441391782.442202,84,409263,1,2,3,12,4,5,6,7,11,8,9,10,8,13,.006917869672179222
1441391782.442428,84,409269,1,2,3,12,4,5,6,7,11,8,9,13,8,10,.00887822825461626
1441391782.444403,84,412773,1,2,3,12,4,5,6,8,11,13,9,10,13,7,.008993356488645077
1441391782.444714,84,413013,1,2,3,12,4,5,6,11,13,8,9,10,8,7,.00901097897440195
1441391782.444778,84,413015,1,2,3,12,4,5,6,13,11,8,9,10,8,7,.011996363289654255
1441391782.669532,84,775895,1,2,3,12,5,4,6,13,11,8,9,10,8,7,.014355767518281937
1441391782.739863,84,861561,1,2,3,12,10,4,6,5,11,8,9,13,8,7,.016485610976815224
1441391782.909746,84,1138775,1,2,3,12,5,6,4,13,11,8,9,10,8,7,.01770600862801075
1441391782.945956,84,1179095,1,2,3,12,6,5,4,13,11,8,9,10,8,7,.0208445992320776
1441391782.954623,84,1199337,1,2,3,12,10,5,4,9,11,8,6,13,8,7,.023066053166985512
1441391784.516849,84,3629829,1,2,4,3,5,6,12,7,11,8,9,13,8,10,.02572322078049183
1441391784.518364,84,3633333,1,2,4,3,5,6,12,8,11,13,9,10,13,7,.026056785136461258
1441391784.518585,84,3633573,1,2,4,3,5,6,12,11,13,8,9,10,8,7,.026107842102646828
1441391784.518645,84,3633575,1,2,4,3,5,6,12,13,11,8,9,10,8,7,.03475750610232353
1441391784.550718,84,3673895,1,2,4,3,6,5,12,13,11,8,9,10,8,7,.04091867804527283
1441391784.560957,84,3699171,1,2,4,3,10,5,12,9,11,8,6,13,8,7,.04527946934103966
1441391785.477365,84,5165715,1,2,6,3,10,5,12,4,11,8,9,13,8,7,.04837837442755699
1441391785.487025,84,5190963,1,2,9,3,10,5,12,4,11,8,6,13,8,7,.051324307918548584
1441395684.272383,85,51,1,2,3,4,5,6,7,8,10,12,9,11,13,12,.0004572496691253036
1441395684.272453,85,55,1,2,3,4,5,6,7,8,11,10,9,12,13,10,.0006520894821733236
1441395684.272512,85,61,1,2,3,4,5,6,7,8,11,12,9,10,13,12,.0012202051002532244
1441395684.272809,85,694,1,2,3,4,5,6,7,13,11,12,9,10,8,12,.0013320886064320803
1441395684.272987,85,1023,1,2,3,4,5,6,12,7,11,8,9,10,13,8,.0015701743541285396
1441395684.273187,85,1407,1,2,3,4,5,6,12,7,11,10,9,13,8,10,.0019818078726530075
1441395684.27362,85,2343,1,2,3,4,5,6,12,8,11,7,9,10,13,7,.0023732574190944433
1441395684.273899,85,2855,1,2,3,4,5,6,12,13,11,7,9,10,8,7,.002590866992250085
1441395684.289999,85,42663,1,2,3,4,6,5,12,8,11,7,9,10,13,7,.0027939442079514265
1441395684.290368,85,43175,1,2,3,4,6,5,12,13,11,7,9,10,8,7,.003050127997994423
1441395684.301153,85,69051,1,2,3,4,10,5,12,9,11,7,6,13,8,7,.0033751868177205324
1441395684.486135,85,363903,1,2,3,5,4,6,12,7,11,8,9,10,13,8,.0038688869681209326
1441395684.486449,85,364287,1,2,3,5,4,6,12,7,11,10,9,13,8,10,.004883145913481712
1441395684.486881,85,365223,1,2,3,5,4,6,12,8,11,7,9,10,13,7,.005847672466188669
1441395684.487146,85,365735,1,2,3,5,4,6,12,13,11,7,9,10,8,7,.00638385908678174
1441395684.521156,85,409263,1,2,3,12,4,5,6,7,11,8,9,10,13,8,.007106972858309746
1441395684.521445,85,409647,1,2,3,12,4,5,6,7,11,10,9,13,8,10,.00897011999040842
1441395684.521896,85,410583,1,2,3,12,4,5,6,8,11,7,9,10,13,7,.01074191089719534
1441395684.522165,85,411095,1,2,3,12,4,5,6,13,11,7,9,10,8,7,.011726862750947475
1441395684.734417,85,773463,1,2,3,12,5,4,6,8,11,7,9,10,13,7,.012854596599936485
1441395684.734776,85,773975,1,2,3,12,5,4,6,13,11,7,9,10,8,7,.014033263549208641
1441395684.789009,85,859641,1,2,3,12,10,4,6,5,11,7,9,13,8,7,.016115261241793633
1441395684.97458,85,1136855,1,2,3,12,5,6,4,13,11,7,9,10,8,7,.01730823889374733
1441395684.990558,85,1176663,1,2,3,12,6,5,4,8,11,7,9,10,13,7,.0186648927628994
1441395684.990891,85,1177175,1,2,3,12,6,5,4,13,11,7,9,10,8,7,.02037631906569004
1441395685.019785,85,1198017,1,2,3,12,10,5,4,9,11,7,6,13,8,7,.022547870874404907
1441395686.497703,85,3630207,1,2,4,3,5,6,12,7,11,10,9,13,8,10,.025989463552832603
1441395686.498193,85,3631143,1,2,4,3,5,6,12,8,11,7,9,10,13,7,.03112293779850006
1441395686.498467,85,3631655,1,2,4,3,5,6,12,13,11,7,9,10,8,7,.03397667780518532
1441395686.514663,85,3671463,1,2,4,3,6,5,12,8,11,7,9,10,13,7,.03663983568549156
1441395686.515014,85,3671975,1,2,4,3,6,5,12,13,11,7,9,10,8,7,.03999943286180496
1441395686.544592,85,3697851,1,2,4,3,10,5,12,9,11,7,6,13,8,7,.04426226019859314
1441395687.445874,85,5163795,1,2,6,3,10,5,12,4,11,7,9,13,8,7,.047291554510593414
1441395687.456323,85,5189643,1,2,9,3,10,5,12,4,11,7,6,13,8,7,.050171300768852234
1441399552.971666,86,49,1,2,3,4,5,6,7,8,10,11,9,9,12,13,4879116386291571e-20
1441399552.971744,86,50,1,2,3,4,5,6,7,8,10,11,9,9,13,12,.0004994026385247707
1441399552.971814,86,56,1,2,3,4,5,6,7,8,11,10,9,9,13,12,.0007398358429782093
1441399552.971915,86,109,1,2,3,4,5,6,7,8,11,12,10,10,13,9,.0008889219025149941
1441399552.991171,86,248,1,2,3,4,5,6,7,9,11,8,10,10,13,12,.0008951700874604285
1441399552.991431,86,598,1,2,3,4,5,6,7,13,11,12,10,10,8,9,.0009704292751848698
1441399552.991666,86,1071,1,2,3,4,5,6,12,7,11,8,10,10,13,9,.0012034974060952663
1441399552.99195,86,1671,1,2,3,4,5,6,12,8,7,11,10,10,13,9,.001337098074145615
1441399552.992158,86,2039,1,2,3,4,5,6,12,13,7,11,10,10,8,9,.0014596997061744332
1441399552.992343,86,2391,1,2,3,4,5,6,12,8,11,7,10,10,13,9,.001645452226512134
1441399552.992551,86,2759,1,2,3,4,5,6,12,13,11,7,10,10,8,9,.0017963276477530599
1441399553.001091,86,22915,1,2,3,4,5,11,12,13,7,6,10,10,8,9,.0018098788568750024
1441399553.001952,86,24519,1,2,3,4,5,8,12,9,11,6,10,10,13,7,.0019031018018722534
1441399553.009176,86,42711,1,2,3,4,6,5,12,8,11,7,10,10,13,9,.0019371272064745426
1441399553.009454,86,43079,1,2,3,4,6,5,12,13,11,7,10,10,8,9,.002114746952429414
1441399553.01993,86,68739,1,2,3,4,10,5,12,8,11,7,6,6,13,9,.002199737587943673
1441399553.02024,86,68981,1,2,3,4,10,5,12,13,11,7,6,6,8,9,.0024014366790652275
1441399553.210407,86,363951,1,2,3,5,4,6,12,7,11,8,10,10,13,9,.0029654004611074924
1441399553.210765,86,364551,1,2,3,5,4,6,12,8,7,11,10,10,13,9,.0032945903949439526
1441399553.210982,86,364919,1,2,3,5,4,6,12,13,7,11,10,10,8,9,.003596679074689746
1441399553.211172,86,365271,1,2,3,5,4,6,12,8,11,7,10,10,13,9,.0040543703362345695
1441399553.211385,86,365639,1,2,3,5,4,6,12,13,11,7,10,10,8,9,.0044261254370212555
1441399553.220092,86,385795,1,2,3,5,4,11,12,13,7,6,10,10,8,9,.00445951521396637
1441399553.220987,86,387399,1,2,3,5,4,8,12,9,11,6,10,10,13,7,.004689214751124382
1441399553.248794,86,409311,1,2,3,12,4,5,6,7,11,8,10,10,13,9,.005447308532893658
1441399553.249228,86,409911,1,2,3,12,4,5,6,8,7,11,10,10,13,9,.006052014417946339
1441399553.24948,86,410279,1,2,3,12,4,5,6,13,7,11,10,10,8,9,.0066069383174180984
1441399553.249704,86,410631,1,2,3,12,4,5,6,8,11,7,10,10,13,9,.007447696756571531
1441399553.24993,86,410999,1,2,3,12,4,5,6,13,11,7,10,10,8,9,.008130593225359917
1441399553.465527,86,773511,1,2,3,12,5,4,6,8,11,7,10,10,13,9,.008912485092878342
1441399553.46584,86,773879,1,2,3,12,5,4,6,13,11,7,10,10,8,9,.009729692712426186
1441399553.590512,86,957539,1,2,3,12,10,4,9,13,11,5,6,6,8,7,.009810893796384335
1441399553.692659,86,1136391,1,2,3,12,5,6,4,8,11,7,10,10,13,9,.010992412455379963
1441399553.692944,86,1136759,1,2,3,12,5,6,4,13,11,7,10,10,8,9,.012000332586467266
1441399553.699211,86,1151877,1,2,3,12,5,11,4,13,7,6,10,10,8,9,.012090861797332764
1441399553.700192,86,1153599,1,2,3,12,5,8,4,9,11,6,10,10,13,7,.012713635340332985
1441399553.709917,86,1176711,1,2,3,12,6,5,4,8,11,7,10,10,13,9,.012940941378474236
1441399553.710232,86,1177079,1,2,3,12,6,5,4,13,11,7,10,10,8,9,.014127527363598347
1441399553.737543,86,1197705,1,2,3,12,10,5,4,8,11,7,6,6,13,9,.014695304445922375
1441399553.737771,86,1197947,1,2,3,12,10,5,4,13,11,7,6,6,8,9,.01604275219142437
1441399554.644245,86,2634347,1,2,3,12,10,5,6,13,11,7,4,4,8,9,.01738416962325573
1441399555.245393,86,3630471,1,2,4,3,5,6,12,8,7,11,10,10,13,9,.017534727230668068
1441399555.245729,86,3630839,1,2,4,3,5,6,12,13,7,11,10,10,8,9,.019142525270581245
1441399555.245939,86,3631191,1,2,4,3,5,6,12,8,11,7,10,10,13,9,.021578485146164894
1441399555.246174,86,3631559,1,2,4,3,5,6,12,13,11,7,10,10,8,9,.02355707250535488
1441399555.254482,86,3651715,1,2,4,3,5,11,12,13,7,6,10,10,8,9,.02373478375375271
1441399555.255385,86,3653319,1,2,4,3,5,8,12,9,11,6,10,10,13,7,.024957308545708656
1441399555.282901,86,3671511,1,2,4,3,6,5,12,8,11,7,10,10,13,9,.025403521955013275
1441399555.283189,86,3671879,1,2,4,3,6,5,12,13,11,7,10,10,8,9,.027732832357287407
1441399555.293619,86,3697539,1,2,4,3,10,5,12,8,11,7,6,6,13,9,.02884739823639393
1441399555.293909,86,3697781,1,2,4,3,10,5,12,13,11,7,6,6,8,9,.03149248659610748
1441399556.337028,86,5311683,1,2,9,3,10,8,12,4,11,5,6,6,13,7,.031634800136089325
1441399556.91973,86,6213639,1,2,6,3,5,8,12,9,11,10,4,4,13,7,.0318400003015995
1441399556.92203,86,6219263,1,2,9,3,5,6,12,13,11,10,4,4,8,7,.03433172032237053
1441399556.935509,86,6252819,1,2,6,3,10,5,12,8,11,7,4,4,13,9,.03702182695269585
1441399556.935775,86,6253061,1,2,6,3,10,5,12,13,11,7,4,4,8,9,.040416449308395386
1441399556.938516,86,6259583,1,2,9,3,6,5,12,13,11,10,4,4,8,7,.04041741043329239
1441399556.947394,86,6279483,1,2,9,3,10,5,12,8,11,6,4,4,13,7,.04229186102747917
1441399556.947685,86,6279725,1,2,9,3,10,5,12,13,11,6,4,4,8,7,.0461697056889534
1441399782.779879,86,366592901,1,4,6,3,10,5,12,13,11,7,2,2,8,9,.04767972230911255
1441399782.782601,86,366599423,1,4,9,3,6,5,12,13,11,10,2,2,8,7,.04768086597323418
1441399782.790983,86,366619323,1,4,9,3,10,5,12,8,11,6,2,2,13,7,.04989216849207878
1441399782.791216,86,366619565,1,4,9,3,10,5,12,13,11,6,2,2,8,7,.054466914385557175
1441403455.61077,87,49,1,2,3,4,5,6,7,8,10,11,9,12,9,13,58279514632886276e-21
1441403455.61084,87,50,1,2,3,4,5,6,7,8,10,11,9,13,9,12,.00016480349586345255
1441403455.610901,87,56,1,2,3,4,5,6,7,8,11,10,9,13,9,12,.00024414676590822637
1441403455.610981,87,109,1,2,3,4,5,6,7,8,11,12,10,13,10,9,.00026928307488560677
1441403455.611037,87,115,1,2,3,4,5,6,7,8,11,12,13,10,13,9,.0004125240084249526
1441403455.61115,87,254,1,2,3,4,5,6,7,9,11,8,13,10,13,12,.00041542365215718746
1441403455.611249,87,362,1,2,3,4,5,6,7,9,10,11,8,13,8,12,.0009199594496749341
1441403455.611305,87,368,1,2,3,4,5,6,7,9,11,10,8,13,8,12,.0013628663728013635
1441403455.611654,87,1191,1,2,3,4,5,6,12,7,11,10,8,13,8,9,.0018322846153751016
1441403455.612217,87,2565,1,2,3,4,5,6,12,9,11,7,8,13,8,10,.0020962043199688196
1441403455.612304,87,2639,1,2,3,4,5,6,12,13,11,7,8,10,8,9,.002230569487437606
1441403455.613192,87,4839,1,2,3,4,5,6,12,9,11,10,8,13,8,7,.0023266661446541548
1441403455.628255,87,42885,1,2,3,4,6,5,12,9,11,7,8,13,8,10,.0024677799083292484
1441403455.628453,87,42959,1,2,3,4,6,5,12,13,11,7,8,10,8,9,.002625963417813182
1441403455.629624,87,45159,1,2,3,4,6,5,12,9,11,10,8,13,8,7,.002739093964919448
1441403455.657813,87,65331,1,2,3,4,10,5,12,9,11,6,8,13,8,7,.003128928132355213
1441403455.833313,87,363248,1,2,3,5,4,6,7,9,11,10,8,13,8,12,.003358083078637719
