0,1319242,8.430000,0.03593956927018812,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Maryland,0.554,1,Northwestern,0.9787
0,2543955,11.928000,0.03268888004003554,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Penn_State,0.9505
0,2548875,11.935000,0.034325108361224745,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Penn_State,0.9505
0,2548995,11.935000,0.034529207387772654,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Penn_State,0.9505
0,2540200,11.981000,0.03146506323308802,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan,0.8482,6,Michigan_State,0.7234,7,Nebraska,0.8325,8,OSU,0.8482,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Minnesota,0.9635
0,2543932,12.099000,0.03565993982251065,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Minnesota,0.9635
0,2548972,12.106000,0.03766753269181822,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Nebraska,0.8325,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Minnesota,0.9635
0,2563995,12.135000,0.04259404333157073,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Minnesota,0.9635
0,2566143,12.138000,0.04470430015037477,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,OSU,0.8482,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Minnesota,0.9635
0,2569035,12.142000,0.05066421260178622,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Minnesota,0.9635
0,2609355,12.551000,0.03351822664356682,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,2609475,12.552000,0.03371752790600048,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,2690121,12.876000,0.03562513038543289,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,2,Iowa,0.9916
0,2690241,12.876000,0.03726053109116027,0,Illinois,0.946,1,Indiana,0.8564,2,Maryland,0.6501,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,2,Iowa,0.9916
0,2563995,13.030000,0.02676329434658957,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Penn_State,0.658,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan,0.995
0,2564115,13.030000,0.027991885231407755,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan,0.995
0,2565423,13.032000,0.029378700430447,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,OSU,0.8482,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan,0.995
0,2569035,13.038000,0.031834057737711245,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan,0.995
0,2569155,13.038000,0.033295426157339755,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan,0.995
0,2609355,13.362000,0.04911985005895418,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Maryland,0.9527
0,2609475,13.362000,0.0494119194524637,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Maryland,0.9527
0,2690121,13.784000,0.052207447651441176,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Maryland,0.9527
0,2690241,13.784000,0.05460407317420149,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Maryland,0.9527
0,2548852,14.231000,0.027054771543127045,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Nebraska,0.9635
0,2548972,14.231000,0.027215640737692087,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Penn_State,0.6659,12,Northwestern,0.7375,1,Nebraska,0.9635
0,2564121,14.253000,0.02781644118234983,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan_State,0.699,8,Penn_State,0.658,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Nebraska,0.9635
0,2564241,14.254000,0.02909337763277867,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Nebraska,0.9635
0,2566263,14.256000,0.03053476459042649,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,OSU,0.8482,9,Rutgers,0.5624,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Nebraska,0.9635
0,2569038,14.261000,0.031065609202725247,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Wisconsin,0.6711,12,Northwestern,0.7375,1,Nebraska,0.9635
0,2569161,14.261000,0.03308674123555397,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Nebraska,0.9635
0,2569281,14.261000,0.034605615114229514,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Nebraska,0.9635
0,2543955,14.344000,0.02557751058397937,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan,0.8482,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,2548875,14.351000,0.026857782258988345,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,2548995,14.351000,0.02701748014418097,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Michigan_State,0.6889,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,2609355,14.548000,0.02889409049507959,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,2609475,14.548000,0.029065896383672053,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,2568987,14.627000,0.029039390734679555,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,Minnesota,0.4886,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,OSU,0.9587
0,2690121,14.777000,0.03071032821043568,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Indiana,0.8564
0,2690241,14.777000,0.03212011090835396,0,Illinois,0.946,1,Iowa,0.8548,2,Maryland,0.6501,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,1,Indiana,0.8564
0,2563995,15.485000,0.03608067877278423,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,2564115,15.485000,0.03629521651982399,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,2569035,15.492000,0.04291677984010927,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,2569155,15.493000,0.04317196542891376,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Michigan_State,0.992
0,2609355,15.755000,0.026380534047294173,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,2609475,15.755000,0.02653739418775476,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,2563997,15.820000,0.03682896399439081,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,2564231,15.821000,0.03704795108748078,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,2932661,15.873000,0.03336663449023679,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Michigan,0.9452,8,Penn_State,0.658,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,2932895,15.874000,0.0335650343771933,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Rutgers,0.6395,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,2569037,15.828000,0.0438068404821369,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,2569271,15.828000,0.04406731842162226,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Wisconsin,0.8023,1,Northwestern,0.9787
0,2937701,15.881000,0.039688513496121985,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,2937935,15.881000,0.039924503631519274,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Wisconsin,0.9646
0,2690121,16.141000,0.02803877350273197,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan_State,0.699,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Illinois,0.946
0,2690241,16.141000,0.029325916299908886,0,Indiana,0.7819,1,Iowa,0.8548,2,Maryland,0.6501,3,Purdue,0.7328,4,Nebraska,0.8705,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Michigan,0.9192,12,Northwestern,0.7375,0,Illinois,0.946
0,2929035,17.046000,0.03949362283248066,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Michigan_State,0.7234,7,Michigan,0.9452,8,Penn_State,0.658,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,2929155,17.046000,0.03972845413702113,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,OSU,0.8944,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,Penn_State,0.658,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,2934075,17.053000,0.04697636446541529,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,2934195,17.053000,0.047255688572924344,0,Illinois,0.946,1,Indiana,0.8564,2,Iowa,0.9916,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Rutgers,0.9599
0,35593395,204.196000,0.03216809221719017,0,Illinois,0.946,1,Iowa,0.8548,2,Rutgers,0.758,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,35593395,204.794000,0.0373161912056221,0,Illinois,0.946,1,Indiana,0.8564,2,Rutgers,0.758,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,35593395,208.020000,0.029369723615858236,0,Indiana,0.7819,1,Iowa,0.8548,2,Rutgers,0.758,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Michigan_State,0.7234,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,39225701,224.131000,0.03398258493310045,0,Illinois,0.946,1,Iowa,0.8548,2,Wisconsin,0.9581,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,39225935,224.132000,0.03418464729606336,0,Illinois,0.946,1,Iowa,0.8548,2,Wisconsin,0.9581,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,39225701,229.698000,0.039421070682805794,0,Illinois,0.946,1,Indiana,0.8564,2,Wisconsin,0.9581,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,39225935,229.699000,0.039655470588180176,0,Illinois,0.946,1,Indiana,0.8564,2,Wisconsin,0.9581,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,2,Iowa,0.9916
0,39225701,231.884000,0.031026369872946328,0,Indiana,0.7819,1,Iowa,0.8548,2,Wisconsin,0.9581,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,39225935,231.885000,0.03121085441475005,0,Indiana,0.7819,1,Iowa,0.8548,2,Wisconsin,0.9581,3,Purdue,0.7328,4,Maryland,0.5455,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Michigan_State,0.8082,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,40873035,235.373000,0.03616511633301563,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,40873035,242.348000,0.03301903837083714,0,Indiana,0.7819,1,Maryland,0.7398,2,Iowa,0.9916,3,Minnesota,0.8063,4,Penn_State,0.7923,5,Purdue,0.4801,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Michigan_State,0.721,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,0,Illinois,0.946
0,42526155,244.192000,0.03814303041210696,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Michigan,0.9452,8,OSU,0.8482,9,Minnesota,0.5932,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
0,42526275,244.192000,0.03836983101808821,0,Illinois,0.946,1,Maryland,0.7398,2,Iowa,0.9916,3,Purdue,0.7328,4,Michigan_State,0.6501,5,Penn_State,0.8253,6,Rutgers,0.6395,7,Minnesota,0.6015,8,OSU,0.8482,9,Michigan,0.9377,10,Wisconsin,0.8498,11,Nebraska,0.8564,12,Northwestern,0.7375,1,Indiana,0.8564
