0,744769,1.815050,0.019833399084789646,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Michigan,0.7753,5,OSU,0.8762,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Maryland,0.9282
0,746077,1.815857,0.02139620059371467,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Northwestern,0.6714,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Maryland,0.9282
0,749583,1.817826,0.02167047929748081,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Maryland,0.9282
0,749809,1.817972,0.02292667105278607,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Maryland,0.9282
0,830343,1.819169,0.014670412545937818,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Indiana,0.8075
0,830455,1.819294,0.015520825267970988,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Michigan,0.901,12,Wisconsin,0.7482,1,Indiana,0.8075
0,744769,1.860792,0.01029591507448869,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,OSU,0.8762,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Illinois,0.9202
0,746077,1.861603,0.011107196667996016,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Northwestern,0.6714,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Illinois,0.9202
0,953343,1.833454,0.018620918930669642,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,749583,1.863605,0.011249580241716498,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,749809,1.863755,0.011901694565368404,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan,0.7753,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Illinois,0.9202
0,956235,1.835181,0.019952873462472126,0,Illinois,0.9202,1,Indiana,0.8075,2,Maryland,0.6321,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,2,Iowa,0.9819
0,789903,1.930737,0.024913384988739486,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Maryland,0.9282
0,790129,1.931050,0.025361397363526203,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Maryland,0.9282
0,1088797,1.897580,0.012095901493309335,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Michigan_State,0.698,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,OSU,0.9356
0,1092303,1.899615,0.012250959311539095,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,Penn_State,0.6392,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,1092529,1.899762,0.012961121457492406,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,OSU,0.9356
0,1097343,1.902489,0.013618254654100218,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,1097569,1.902635,0.01386314897941135,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,OSU,0.9356
0,1109583,1.909460,0.014198080952799497,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,Purdue,0.3608,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,1112475,1.911121,0.015213669836376672,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,Purdue,0.3608,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,1114623,1.912340,0.015298197802793508,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Purdue,0.4826,6,Michigan_State,0.698,7,Michigan,0.9192,8,Penn_State,0.6392,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,1117515,1.914000,0.016392478056507547,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,OSU,0.9356
0,956602,1.923707,0.022815537585085966,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,0,Michigan_State,0.9824
0,789903,1.959213,0.012933037598119987,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,790129,1.959404,0.013165609803388706,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Michigan_State,0.6554,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Illinois,0.9202
0,953343,1.981802,0.01565871551181783,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,956235,1.983526,0.01677878360114394,0,Illinois,0.9202,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Indiana,0.8075
0,754635,1.963110,0.022211321520155727,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,754755,1.963242,0.022277197966645196,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Minnesota,0.589,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Purdue,0.9394
0,952743,2.001447,0.011400123977105377,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Maryland,0.5324,7,Minnesota,0.589,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,956608,2.003672,0.011748104964175441,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Minnesota,0.5817,10,Wisconsin,0.7971,11,Michigan,0.901,12,Maryland,0.5473,1,Nebraska,0.9416
0,830343,2.024566,0.01329875168250958,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Illinois,0.9202
0,830455,2.024683,0.014069652131461005,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Michigan,0.901,12,Wisconsin,0.7482,0,Illinois,0.9202
0,1092385,2.009514,0.01590721082882403,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Penn_State,0.6462,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,1097425,2.012417,0.01701427104823674,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Penn_State,0.6462,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,1104517,2.019915,0.018287874694737416,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Michigan,0.9192,8,Penn_State,0.6392,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,1107409,2.021671,0.019596006568754203,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,956602,2.043353,0.016819141626755404,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Michigan_State,0.5963,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,1,Minnesota,0.9416
0,1109557,2.022951,0.021140102389325875,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,830343,2.043687,0.025617873451799902,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,0,Maryland,0.9282
0,830455,2.043816,0.02710288727991333,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Nebraska,0.8383,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Michigan,0.901,12,Wisconsin,0.7482,0,Maryland,0.9282
0,1112449,2.024677,0.02265225414107718,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Northwestern,0.9621
0,1088686,2.101423,0.01369519614081543,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Michigan_State,0.698,7,Nebraska,0.8006,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Penn_State,0.6462,12,Northwestern,0.711,1,Wisconsin,0.934
0,1093132,2.104054,0.014674813668371416,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Penn_State,0.6462,12,Northwestern,0.711,1,Wisconsin,0.934
0,1098172,2.106959,0.015696105371509596,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Nebraska,0.8006,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Penn_State,0.6462,12,Northwestern,0.711,1,Wisconsin,0.934
0,1109589,2.114045,0.016871037696282058,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Michigan,0.9192,8,Penn_State,0.6392,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,1113195,2.116124,0.018077823204529008,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan,0.9192,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,1114629,2.116960,0.019502291560222228,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,1118235,2.119015,0.020897290685715827,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Nebraska,0.8241,12,Northwestern,0.711,1,Wisconsin,0.934
0,1088653,2.171258,0.012184330884284163,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Michigan_State,0.698,7,Northwestern,0.6714,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Penn_State,0.6462,12,Wisconsin,0.7482,1,Nebraska,0.9416
0,1092280,2.173400,0.012340522282217723,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,1,Nebraska,0.9416
0,1092385,2.173479,0.013055876203756735,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Penn_State,0.6462,12,Wisconsin,0.7482,1,Nebraska,0.9416
0,1097320,2.176231,0.013717813497719137,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Penn_State,0.6462,12,Northwestern,0.711,1,Nebraska,0.9416
0,1097425,2.176309,0.01396449816962431,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan_State,0.6669,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Penn_State,0.6462,12,Wisconsin,0.7482,1,Nebraska,0.9416
0,1109583,2.162145,0.020087979849583527,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Michigan,0.9192,8,Penn_State,0.6392,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,1109809,2.162336,0.020449217937508847,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Rutgers,0.9371
0,1114623,2.165077,0.023220956940234988,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,1,Rutgers,0.9371
0,1114849,2.165226,0.023638534722953686,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan,0.9105,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,1,Rutgers,0.9371
0,956602,2.190528,0.017531369711392825,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Maryland,0.5473,0,Michigan,0.9878
0,953343,2.205638,0.014194649850960557,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,1104637,2.198063,0.014293074934910284,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Michigan_State,0.698,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Rutgers,0.5793,10,Purdue,0.485,11,Michigan,0.901,12,Wisconsin,0.7482,1,Nebraska,0.9416
0,956235,2.207316,0.01520999330778621,0,Indiana,0.732,1,Iowa,0.8257,2,Maryland,0.6321,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Illinois,0.9202
0,953343,2.207975,0.027343674974604593,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Michigan_State,0.698,7,Michigan,0.9192,8,OSU,0.8159,9,Rutgers,0.5793,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Maryland,0.9282
0,1107543,2.199746,0.014476298402497853,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,Penn_State,0.6392,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,1107655,2.199840,0.01531545873905167,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,OSU,0.8762,6,Rutgers,0.6227,7,Northwestern,0.6714,8,Penn_State,0.6392,9,Michigan_State,0.6958,10,Purdue,0.485,11,Michigan,0.901,12,Wisconsin,0.7482,1,Nebraska,0.9416
0,1109677,2.201006,0.016522262571563907,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Michigan_State,0.698,7,Northwestern,0.6714,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Michigan,0.901,12,Wisconsin,0.7482,1,Nebraska,0.9416
0,956235,2.209692,0.029299568340241465,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Penn_State,0.7619,5,Purdue,0.4826,6,Rutgers,0.6227,7,Michigan,0.9192,8,OSU,0.8159,9,Michigan_State,0.6958,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Maryland,0.9282
0,1112583,2.202669,0.016734062079685155,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Michigan,0.901,12,Northwestern,0.711,1,Nebraska,0.9416
0,1112695,2.202757,0.01770410019138076,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Penn_State,0.7935,6,Rutgers,0.6227,7,Northwestern,0.6714,8,OSU,0.8159,9,Michigan_State,0.6958,10,Purdue,0.485,11,Michigan,0.901,12,Wisconsin,0.7482,1,Nebraska,0.9416
0,1088797,2.229571,0.015274659611988916,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Michigan_State,0.698,7,Northwestern,0.6714,8,OSU,0.8159,9,Rutgers,0.5793,10,Purdue,0.485,11,Nebraska,0.8241,12,Wisconsin,0.7482,0,Penn_State,0.9256
0,1092303,2.231630,0.015470466050636525,0,Illinois,0.9202,1,Indiana,0.8075,2,Iowa,0.9819,3,Minnesota,0.7753,4,Maryland,0.5398,5,Michigan,0.8159,6,Rutgers,0.6227,7,Michigan_State,0.6759,8,OSU,0.8159,9,Purdue,0.4183,10,Wisconsin,0.7971,11,Nebraska,0.8241,12,Northwestern,0.711,0,Penn_State,0.9256
